timestamp,log_level,service_name,status_code,response_time_ms,ip_address,is_error,log_level_int
2024-06-15 09:06:14.638873+00:00,ERROR,payment-service,503,324,194.226.218.213,1,2
2024-06-15 09:06:14.682874+00:00,INFO,notification-service,304,133,187.27.50.16,0,0
2024-06-15 09:06:14.818872+00:00,INFO,gateway,201,155,169.243.84.68,0,0
2024-06-15 09:06:14.847916+00:00,ERROR,payment-service,503,24,193.121.85.105,1,2
2024-06-15 09:06:15.250085+00:00,ERROR,payment-service,503,129,59.148.40.219,1,2
2024-06-15 09:06:15.299694+00:00,INFO,notification-service,201,335,51.214.112.115,0,0
2024-06-15 09:06:15.353953+00:00,ERROR,payment-service,503,323,210.153.53.241,1,2
2024-06-15 09:06:15.410489+00:00,WARN,gateway,302,201,195.194.142.193,0,1
2024-06-15 09:06:15.480756+00:00,ERROR,payment-service,503,146,117.186.83.95,1,2
2024-06-15 09:06:15.496955+00:00,WARN,gateway,302,218,104.173.55.64,0,1
2024-06-15 09:06:15.518831+00:00,INFO,user-service,200,132,127.166.93.125,0,0
2024-06-15 09:06:15.547790+00:00,ERROR,payment-service,503,167,8.199.172.172,1,2
2024-06-15 09:06:15.587475+00:00,ERROR,payment-service,503,243,162.99.196.127,1,2
2024-06-15 09:06:15.611034+00:00,ERROR,payment-service,503,168,109.93.142.119,1,2
2024-06-15 09:06:15.722315+00:00,ERROR,payment-service,503,199,10.240.113.52,1,2
2024-06-15 09:06:15.796372+00:00,ERROR,payment-service,503,245,59.148.40.219,1,2
2024-06-15 09:06:15.809975+00:00,ERROR,payment-service,503,247,109.93.142.119,1,2
2024-06-15 09:06:15.860818+00:00,ERROR,payment-service,503,157,109.112.90.206,1,2
2024-06-15 09:06:15.891368+00:00,ERROR,payment-service,503,143,179.237.25.143,1,2
2024-06-15 09:06:15.972614+00:00,ERROR,payment-service,503,247,109.141.22.1,1,2
2024-06-15 09:06:15.986124+00:00,ERROR,payment-service,503,190,61.83.90.226,1,2
2024-06-15 09:06:16.349913+00:00,INFO,order-service,200,258,193.37.4.118,0,0
2024-06-15 09:06:16.391308+00:00,ERROR,payment-service,503,142,184.101.38.152,1,2
2024-06-15 09:06:16.406750+00:00,ERROR,user-service,400,165,210.153.53.241,1,2
2024-06-15 09:06:16.514295+00:00,ERROR,payment-service,503,264,57.70.252.24,1,2
2024-06-15 09:06:16.597868+00:00,WARN,inventory-service,503,160,120.128.5.175,1,1
2024-06-15 09:06:16.729634+00:00,INFO,auth-service,304,1,93.157.122.15,0,0
2024-06-15 09:06:16.738820+00:00,INFO,auth-service,200,257,108.194.89.158,0,0
2024-06-15 09:06:16.744773+00:00,ERROR,payment-service,503,224,167.35.20.194,1,2
2024-06-15 09:06:16.759931+00:00,INFO,order-service,304,160,112.80.232.1,0,0
2024-06-15 09:06:16.811607+00:00,INFO,user-service,200,337,125.35.64.33,0,0
2024-06-15 09:06:16.826337+00:00,ERROR,payment-service,503,113,5.47.150.57,1,2
2024-06-15 09:06:16.891082+00:00,INFO,gateway,200,201,64.62.233.35,0,0
2024-06-15 09:06:17.035311+00:00,ERROR,payment-service,503,189,193.126.141.197,1,2
2024-06-15 09:06:17.518342+00:00,INFO,user-service,200,64,96.82.0.154,0,0
2024-06-15 09:06:17.634386+00:00,ERROR,payment-service,503,177,9.169.36.132,1,2
2024-06-15 09:06:17.780428+00:00,INFO,notification-service,200,292,85.238.212.16,0,0
2024-06-15 09:06:17.784563+00:00,ERROR,payment-service,503,179,109.112.90.206,1,2
2024-06-15 09:06:17.835972+00:00,ERROR,payment-service,503,174,122.251.229.203,1,2
2024-06-15 09:06:18.022886+00:00,INFO,notification-service,200,303,98.49.183.217,0,0
2024-06-15 09:06:18.146438+00:00,ERROR,payment-service,503,97,55.232.167.87,1,2
2024-06-15 09:06:18.234671+00:00,ERROR,payment-service,503,280,217.26.47.163,1,2
2024-06-15 09:06:18.276566+00:00,ERROR,payment-service,503,50,96.82.0.154,1,2
2024-06-15 09:06:18.285326+00:00,ERROR,payment-service,503,280,8.59.133.46,1,2
2024-06-15 09:06:18.325225+00:00,INFO,notification-service,200,93,110.189.35.130,0,0
2024-06-15 09:06:18.374894+00:00,ERROR,payment-service,503,133,141.228.81.191,1,2
2024-06-15 09:06:18.427776+00:00,INFO,order-service,200,99,150.219.204.93,0,0
2024-06-15 09:06:18.555221+00:00,ERROR,payment-service,503,255,103.30.84.98,1,2
2024-06-15 09:06:18.559499+00:00,INFO,auth-service,201,201,35.135.59.228,0,0
2024-06-15 09:06:18.629430+00:00,ERROR,payment-service,503,261,176.135.250.65,1,2
2024-06-15 09:06:18.634470+00:00,ERROR,payment-service,503,212,194.24.56.40,1,2
2024-06-15 09:06:18.719685+00:00,ERROR,payment-service,503,165,195.194.142.193,1,2
2024-06-15 09:06:18.928668+00:00,ERROR,notification-service,503,247,2.180.152.193,1,2
2024-06-15 09:06:18.930591+00:00,ERROR,payment-service,503,218,109.16.15.24,1,2
2024-06-15 09:06:19.037651+00:00,INFO,gateway,200,209,166.174.6.218,0,0
2024-06-15 09:06:19.095460+00:00,INFO,auth-service,200,161,207.101.75.7,0,0
2024-06-15 09:06:19.212520+00:00,ERROR,payment-service,503,197,213.215.129.214,1,2
2024-06-15 09:06:19.278267+00:00,ERROR,payment-service,503,176,31.126.20.159,1,2
2024-06-15 09:06:19.284933+00:00,ERROR,payment-service,503,169,13.244.80.15,1,2
2024-06-15 09:06:19.370334+00:00,ERROR,payment-service,503,208,64.38.226.207,1,2
2024-06-15 09:06:19.540216+00:00,ERROR,payment-service,503,389,55.135.67.239,1,2
2024-06-15 09:06:19.737551+00:00,ERROR,payment-service,503,142,176.135.250.65,1,2
2024-06-15 09:06:19.820920+00:00,INFO,auth-service,200,336,68.202.67.172,0,0
2024-06-15 09:06:19.925640+00:00,ERROR,payment-service,503,252,145.21.177.137,1,2
2024-06-15 09:06:19.940024+00:00,ERROR,payment-service,503,181,162.99.196.127,1,2
2024-06-15 09:06:20.051350+00:00,INFO,order-service,200,109,86.210.127.69,0,0
2024-06-15 09:06:20.075468+00:00,ERROR,payment-service,503,81,168.255.202.227,1,2
2024-06-15 09:06:20.163445+00:00,ERROR,payment-service,503,160,36.126.134.192,1,2
2024-06-15 09:06:20.201960+00:00,ERROR,payment-service,503,195,196.172.52.24,1,2
2024-06-15 09:06:20.368261+00:00,ERROR,payment-service,503,289,127.166.93.125,1,2
2024-06-15 09:06:20.488032+00:00,ERROR,payment-service,503,275,150.219.204.93,1,2
2024-06-15 09:06:20.525280+00:00,ERROR,payment-service,503,177,41.55.195.224,1,2
2024-06-15 09:06:20.703531+00:00,ERROR,payment-service,503,160,3.57.38.242,1,2
2024-06-15 09:06:21.097116+00:00,ERROR,payment-service,503,177,210.153.53.241,1,2
2024-06-15 09:06:21.112203+00:00,INFO,user-service,200,199,177.76.18.214,0,0
2024-06-15 09:06:21.151076+00:00,ERROR,payment-service,503,139,151.142.3.195,1,2
2024-06-15 09:06:21.438175+00:00,INFO,user-service,201,211,207.81.216.88,0,0
2024-06-15 09:06:21.483601+00:00,INFO,auth-service,200,204,28.152.101.40,0,0
2024-06-15 09:06:21.624430+00:00,INFO,order-service,200,206,195.194.142.193,0,0
2024-06-15 09:06:21.717753+00:00,ERROR,payment-service,503,316,104.173.55.64,1,2
2024-06-15 09:06:21.816833+00:00,ERROR,payment-service,503,307,70.171.163.229,1,2
2024-06-15 09:06:21.897516+00:00,INFO,auth-service,200,235,117.186.83.95,0,0
2024-06-15 09:06:21.921805+00:00,ERROR,payment-service,503,226,133.231.61.64,1,2
2024-06-15 09:06:21.930557+00:00,ERROR,payment-service,503,379,179.151.65.50,1,2
2024-06-15 09:06:22.107273+00:00,WARN,user-service,503,1,193.121.85.105,1,1
2024-06-15 09:06:22.165932+00:00,ERROR,payment-service,503,278,98.138.112.176,1,2
2024-06-15 09:06:22.169828+00:00,INFO,user-service,200,405,54.220.164.120,0,0
2024-06-15 09:06:22.265335+00:00,ERROR,payment-service,503,173,9.169.36.132,1,2
2024-06-15 09:06:22.355557+00:00,INFO,user-service,200,225,106.12.91.189,0,0
2024-06-15 09:06:22.445601+00:00,INFO,order-service,200,195,156.58.83.247,0,0
2024-06-15 09:06:22.471403+00:00,ERROR,payment-service,503,220,206.237.162.244,1,2
2024-06-15 09:06:22.490196+00:00,INFO,inventory-service,200,283,63.44.142.226,0,0
2024-06-15 09:06:22.593353+00:00,INFO,gateway,200,328,169.243.84.68,0,0
2024-06-15 09:06:22.602565+00:00,INFO,gateway,200,180,80.209.167.104,0,0
2024-06-15 09:06:22.640161+00:00,INFO,gateway,304,269,161.81.216.153,0,0
2024-06-15 09:06:22.702217+00:00,ERROR,payment-service,503,280,179.249.79.49,1,2
2024-06-15 09:06:22.967093+00:00,WARN,user-service,302,175,196.172.52.24,0,1
2024-06-15 09:06:23.003255+00:00,ERROR,payment-service,503,228,46.138.247.120,1,2
2024-06-15 09:06:23.270342+00:00,ERROR,payment-service,503,236,193.121.85.105,1,2
2024-06-15 09:06:23.298545+00:00,INFO,gateway,201,69,217.26.47.163,0,0
2024-06-15 09:06:23.472326+00:00,ERROR,gateway,503,244,109.112.90.206,1,2
2024-06-15 09:06:23.472860+00:00,ERROR,payment-service,503,47,131.41.95.18,1,2
2024-06-15 09:06:23.511821+00:00,ERROR,payment-service,503,261,120.65.13.233,1,2
2024-06-15 09:06:23.615359+00:00,ERROR,payment-service,503,226,84.28.117.211,1,2
2024-06-15 09:06:23.807209+00:00,ERROR,payment-service,503,284,61.83.90.226,1,2
2024-06-15 09:06:23.837942+00:00,INFO,notification-service,200,1,177.2.54.200,0,0
2024-06-15 09:06:23.839114+00:00,INFO,gateway,200,287,61.83.90.226,0,0
2024-06-15 09:06:23.920490+00:00,INFO,gateway,201,278,189.52.44.152,0,0
2024-06-15 09:06:24.053777+00:00,ERROR,payment-service,503,338,207.101.75.7,1,2
2024-06-15 09:06:24.138486+00:00,ERROR,payment-service,503,75,55.181.132.88,1,2
2024-06-15 09:06:24.146785+00:00,ERROR,payment-service,503,253,193.126.141.197,1,2
2024-06-15 09:06:24.202927+00:00,ERROR,payment-service,503,45,6.78.122.33,1,2
2024-06-15 09:06:24.330379+00:00,WARN,inventory-service,429,248,100.214.112.125,1,1
2024-06-15 09:06:24.433597+00:00,INFO,notification-service,201,294,185.58.136.197,0,0
2024-06-15 09:06:24.538207+00:00,INFO,auth-service,200,138,149.135.19.28,0,0
2024-06-15 09:06:24.639665+00:00,ERROR,payment-service,503,179,98.49.183.217,1,2
2024-06-15 09:06:24.758905+00:00,ERROR,auth-service,502,202,2.180.152.193,1,2
2024-06-15 09:06:24.806072+00:00,ERROR,payment-service,503,79,35.135.59.228,1,2
2024-06-15 09:06:24.828852+00:00,ERROR,payment-service,503,242,148.97.130.12,1,2
2024-06-15 09:06:24.870462+00:00,ERROR,payment-service,503,50,169.98.204.85,1,2
2024-06-15 09:06:24.942808+00:00,ERROR,payment-service,503,182,157.194.172.8,1,2
2024-06-15 09:06:24.960885+00:00,ERROR,payment-service,503,341,49.43.123.185,1,2
2024-06-15 09:06:25.018164+00:00,INFO,user-service,201,215,85.238.212.16,0,0
2024-06-15 09:06:25.117598+00:00,ERROR,payment-service,503,97,125.246.109.222,1,2
2024-06-15 09:06:25.203928+00:00,ERROR,payment-service,503,117,165.174.57.76,1,2
2024-06-15 09:06:25.272869+00:00,ERROR,payment-service,503,67,165.234.73.68,1,2
2024-06-15 09:06:25.318591+00:00,INFO,gateway,304,249,68.202.67.172,0,0
2024-06-15 09:06:25.327353+00:00,INFO,auth-service,200,99,133.231.61.64,0,0
2024-06-15 09:06:25.532572+00:00,ERROR,payment-service,503,270,76.111.29.149,1,2
2024-06-15 09:06:25.598929+00:00,ERROR,payment-service,503,214,174.207.84.216,1,2
2024-06-15 09:06:25.647049+00:00,ERROR,payment-service,503,45,145.21.177.137,1,2
2024-06-15 09:06:25.730129+00:00,INFO,order-service,201,50,153.34.120.104,0,0
2024-06-15 09:06:25.853989+00:00,ERROR,payment-service,503,126,86.66.134.42,1,2
2024-06-15 09:06:25.899229+00:00,ERROR,payment-service,503,186,131.41.95.18,1,2
2024-06-15 09:06:26.026368+00:00,INFO,notification-service,304,299,211.116.114.7,0,0
2024-06-15 09:06:26.037736+00:00,ERROR,payment-service,503,237,206.237.162.244,1,2
2024-06-15 09:06:26.061525+00:00,ERROR,payment-service,503,255,122.58.111.120,1,2
2024-06-15 09:06:26.077224+00:00,ERROR,payment-service,503,176,50.97.229.36,1,2
2024-06-15 09:06:26.080272+00:00,INFO,gateway,200,67,180.131.188.43,0,0
2024-06-15 09:06:26.130894+00:00,ERROR,payment-service,503,246,72.35.142.90,1,2
2024-06-15 09:06:26.203613+00:00,INFO,gateway,200,207,31.126.20.159,0,0
2024-06-15 09:06:26.374598+00:00,INFO,gateway,304,155,176.135.250.65,0,0
2024-06-15 09:06:26.412433+00:00,ERROR,payment-service,503,204,68.202.67.172,1,2
2024-06-15 09:06:26.498129+00:00,ERROR,payment-service,503,142,155.107.175.53,1,2
2024-06-15 09:06:26.520590+00:00,INFO,order-service,201,144,187.27.50.16,0,0
2024-06-15 09:06:26.776336+00:00,ERROR,payment-service,503,232,19.30.117.18,1,2
2024-06-15 09:06:26.826215+00:00,INFO,user-service,200,242,151.117.112.2,0,0
2024-06-15 09:06:26.896410+00:00,ERROR,payment-service,503,67,28.152.101.40,1,2
2024-06-15 09:06:26.966736+00:00,INFO,notification-service,201,180,25.49.220.91,0,0
2024-06-15 09:06:26.969833+00:00,INFO,notification-service,200,162,125.35.64.33,0,0
2024-06-15 09:06:27.042638+00:00,INFO,order-service,200,322,211.116.114.7,0,0
2024-06-15 09:06:27.088841+00:00,ERROR,payment-service,503,266,21.214.161.240,1,2
2024-06-15 09:06:27.232931+00:00,INFO,notification-service,200,256,86.210.127.69,0,0
2024-06-15 09:06:27.361165+00:00,INFO,notification-service,304,151,217.26.47.163,0,0
2024-06-15 09:06:27.424623+00:00,ERROR,payment-service,503,111,100.214.112.125,1,2
2024-06-15 09:06:27.464789+00:00,ERROR,payment-service,503,137,5.47.150.57,1,2
2024-06-15 09:06:27.479666+00:00,INFO,auth-service,201,292,221.50.25.167,0,0
2024-06-15 09:06:27.530589+00:00,WARN,gateway,429,104,80.55.13.238,1,1
2024-06-15 09:06:27.537956+00:00,ERROR,payment-service,503,359,120.128.5.175,1,2
2024-06-15 09:06:27.604875+00:00,WARN,order-service,200,209,64.62.233.35,0,1
2024-06-15 09:06:27.810531+00:00,WARN,order-service,429,351,8.59.133.46,1,1
2024-06-15 09:06:27.844630+00:00,ERROR,payment-service,503,294,193.37.4.118,1,2
2024-06-15 09:06:28.001653+00:00,ERROR,payment-service,503,48,28.152.101.40,1,2
2024-06-15 09:06:28.040856+00:00,INFO,gateway,304,144,110.69.236.47,0,0
2024-06-15 09:06:28.075288+00:00,ERROR,payment-service,503,233,218.37.233.107,1,2
2024-06-15 09:06:28.090919+00:00,ERROR,payment-service,503,154,11.157.186.231,1,2
2024-06-15 09:06:28.217293+00:00,ERROR,payment-service,503,250,207.101.75.7,1,2
2024-06-15 09:06:28.504288+00:00,INFO,order-service,200,400,139.41.70.39,0,0
2024-06-15 09:06:28.566098+00:00,ERROR,payment-service,503,339,131.59.197.231,1,2
2024-06-15 09:06:28.605534+00:00,INFO,auth-service,200,394,140.154.4.171,0,0
2024-06-15 09:06:29.032344+00:00,ERROR,gateway,503,154,106.12.91.189,1,2
2024-06-15 09:06:29.310027+00:00,ERROR,payment-service,503,367,21.214.161.240,1,2
2024-06-15 09:06:29.535470+00:00,ERROR,payment-service,503,165,120.128.5.175,1,2
2024-06-15 09:06:29.585385+00:00,WARN,order-service,503,192,166.153.234.81,1,1
2024-06-15 09:06:29.677285+00:00,ERROR,payment-service,503,239,193.120.158.58,1,2
2024-06-15 09:06:29.801005+00:00,ERROR,payment-service,503,211,182.223.0.134,1,2
2024-06-15 09:06:29.832278+00:00,INFO,inventory-service,200,333,85.238.212.16,0,0
2024-06-15 09:06:29.982161+00:00,ERROR,payment-service,503,358,196.172.52.24,1,2
2024-06-15 09:06:30.021154+00:00,ERROR,payment-service,503,251,162.99.196.127,1,2
2024-06-15 09:06:30.086792+00:00,INFO,order-service,200,89,13.133.194.84,0,0
2024-06-15 09:06:30.108903+00:00,INFO,notification-service,200,336,85.238.212.16,0,0
2024-06-15 09:06:30.434979+00:00,ERROR,payment-service,503,339,105.250.123.177,1,2
2024-06-15 09:06:30.487920+00:00,ERROR,payment-service,503,206,141.228.81.191,1,2
2024-06-15 09:06:30.531791+00:00,WARN,gateway,200,70,207.100.186.111,0,1
2024-06-15 09:06:30.610356+00:00,ERROR,payment-service,503,67,193.121.85.105,1,2
2024-06-15 09:06:30.688766+00:00,ERROR,payment-service,503,110,116.124.237.146,1,2
2024-06-15 09:06:30.757299+00:00,ERROR,payment-service,503,199,60.196.78.181,1,2
2024-06-15 09:06:30.775824+00:00,ERROR,payment-service,503,331,125.35.64.33,1,2
2024-06-15 09:06:30.827206+00:00,ERROR,payment-service,503,286,187.125.83.119,1,2
2024-06-15 09:06:31.066875+00:00,INFO,gateway,200,300,55.135.67.239,0,0
2024-06-15 09:06:31.112851+00:00,ERROR,payment-service,503,251,211.116.114.7,1,2
2024-06-15 09:06:31.434768+00:00,INFO,gateway,304,225,177.124.52.179,0,0
2024-06-15 09:06:31.453665+00:00,INFO,notification-service,201,223,179.237.25.143,0,0
2024-06-15 09:06:31.485269+00:00,ERROR,payment-service,503,120,84.28.117.211,1,2
2024-06-15 09:06:31.678653+00:00,INFO,gateway,201,125,179.249.79.49,0,0
2024-06-15 09:06:31.681893+00:00,ERROR,payment-service,503,184,177.2.54.200,1,2
2024-06-15 09:06:31.704192+00:00,ERROR,payment-service,503,171,210.235.179.79,1,2
2024-06-15 09:06:31.730570+00:00,ERROR,payment-service,503,223,61.83.90.226,1,2
2024-06-15 09:06:31.731149+00:00,INFO,notification-service,200,310,80.192.203.242,0,0
2024-06-15 09:06:31.787242+00:00,ERROR,payment-service,503,125,28.79.139.73,1,2
2024-06-15 09:06:31.899987+00:00,ERROR,payment-service,503,182,67.104.160.62,1,2
2024-06-15 09:06:32.021085+00:00,INFO,order-service,200,277,6.78.122.33,0,0
2024-06-15 09:06:32.021091+00:00,ERROR,payment-service,503,274,85.238.212.16,1,2
2024-06-15 09:06:32.328830+00:00,ERROR,payment-service,503,234,165.174.57.76,1,2
2024-06-15 09:06:32.338623+00:00,ERROR,payment-service,503,232,193.120.158.58,1,2
2024-06-15 09:06:32.472862+00:00,INFO,notification-service,201,206,11.157.186.231,0,0
2024-06-15 09:06:32.557389+00:00,ERROR,payment-service,503,217,189.52.44.152,1,2
2024-06-15 09:06:32.848583+00:00,ERROR,payment-service,503,368,179.237.25.143,1,2
2024-06-15 09:06:32.913274+00:00,INFO,auth-service,201,103,157.194.172.8,0,0
2024-06-15 09:06:33.183351+00:00,ERROR,payment-service,503,200,120.128.5.175,1,2
2024-06-15 09:06:33.299491+00:00,ERROR,payment-service,503,134,210.153.53.241,1,2
2024-06-15 09:06:33.456468+00:00,ERROR,payment-service,503,266,57.139.223.125,1,2
2024-06-15 09:06:33.741184+00:00,ERROR,payment-service,503,213,50.35.23.170,1,2
2024-06-15 09:06:33.747832+00:00,INFO,notification-service,200,174,133.231.61.64,0,0
2024-06-15 09:06:33.787793+00:00,ERROR,payment-service,503,194,90.35.125.95,1,2
2024-06-15 09:06:33.864767+00:00,ERROR,payment-service,503,269,93.235.78.112,1,2
2024-06-15 09:06:33.895743+00:00,ERROR,payment-service,503,394,157.194.172.8,1,2
2024-06-15 09:06:34.125456+00:00,WARN,notification-service,302,187,132.171.47.210,0,1
2024-06-15 09:06:34.346459+00:00,INFO,order-service,200,256,89.135.22.187,0,0
2024-06-15 09:06:34.394902+00:00,ERROR,payment-service,503,186,9.161.205.69,1,2
2024-06-15 09:06:34.407979+00:00,INFO,inventory-service,200,337,98.49.183.217,0,0
2024-06-15 09:06:34.670997+00:00,ERROR,payment-service,503,334,106.12.91.189,1,2
2024-06-15 09:06:34.716753+00:00,INFO,gateway,200,173,114.226.109.131,0,0
2024-06-15 09:06:34.718659+00:00,INFO,order-service,304,199,112.80.232.1,0,0
2024-06-15 09:06:34.835766+00:00,ERROR,payment-service,503,124,127.166.93.125,1,2
2024-06-15 09:06:34.876523+00:00,ERROR,payment-service,503,287,12.125.243.157,1,2
2024-06-15 09:06:34.998241+00:00,ERROR,payment-service,503,285,139.7.47.238,1,2
2024-06-15 09:06:35.066071+00:00,ERROR,payment-service,503,198,71.125.114.36,1,2
2024-06-15 09:06:35.125903+00:00,ERROR,payment-service,503,269,145.21.177.137,1,2
2024-06-15 09:06:35.148140+00:00,ERROR,payment-service,503,187,160.51.37.138,1,2
2024-06-15 09:06:35.248525+00:00,ERROR,payment-service,503,194,174.207.84.216,1,2
2024-06-15 09:06:35.277098+00:00,INFO,gateway,304,282,133.231.61.64,0,0
2024-06-15 09:06:35.316732+00:00,ERROR,payment-service,503,140,153.34.120.104,1,2
2024-06-15 09:06:35.344465+00:00,INFO,user-service,200,239,109.16.15.24,0,0
2024-06-15 09:06:35.358358+00:00,WARN,user-service,503,152,145.21.177.137,1,1
2024-06-15 09:06:35.418826+00:00,ERROR,payment-service,503,358,161.81.216.153,1,2
2024-06-15 09:06:35.519143+00:00,ERROR,payment-service,503,205,113.39.146.61,1,2
2024-06-15 09:06:35.685596+00:00,ERROR,payment-service,503,196,9.161.205.69,1,2
2024-06-15 09:06:35.718465+00:00,INFO,gateway,304,192,85.238.212.16,0,0
2024-06-15 09:06:35.734249+00:00,ERROR,payment-service,503,119,112.137.165.219,1,2
2024-06-15 09:06:35.808040+00:00,WARN,order-service,429,110,57.70.252.24,1,1
2024-06-15 09:06:35.917016+00:00,ERROR,payment-service,503,317,25.49.220.91,1,2
2024-06-15 09:06:35.957988+00:00,ERROR,payment-service,503,136,139.67.242.63,1,2
2024-06-15 09:06:35.992277+00:00,ERROR,payment-service,503,166,206.237.162.244,1,2
2024-06-15 09:06:36.000593+00:00,ERROR,payment-service,503,202,156.58.83.247,1,2
2024-06-15 09:06:36.054716+00:00,INFO,notification-service,200,207,131.59.197.231,0,0
2024-06-15 09:06:36.063941+00:00,ERROR,payment-service,503,214,61.83.90.226,1,2
2024-06-15 09:06:36.251228+00:00,ERROR,payment-service,503,256,166.174.6.218,1,2
2024-06-15 09:06:36.422871+00:00,ERROR,payment-service,503,317,17.197.195.153,1,2
2024-06-15 09:06:36.474641+00:00,ERROR,payment-service,503,205,206.237.162.244,1,2
2024-06-15 09:06:36.554235+00:00,ERROR,payment-service,503,77,151.117.112.2,1,2
2024-06-15 09:06:36.631524+00:00,INFO,notification-service,200,249,200.208.79.237,0,0
2024-06-15 09:06:36.864054+00:00,INFO,inventory-service,200,207,139.7.47.238,0,0
2024-06-15 09:06:37.072573+00:00,INFO,inventory-service,304,178,21.240.9.192,0,0
2024-06-15 09:06:37.140904+00:00,ERROR,payment-service,503,162,194.24.56.40,1,2
2024-06-15 09:06:37.328332+00:00,INFO,order-service,200,333,67.104.160.62,0,0
2024-06-15 09:06:37.343294+00:00,ERROR,payment-service,503,202,80.55.13.238,1,2
2024-06-15 09:06:37.372384+00:00,ERROR,payment-service,503,140,193.126.141.197,1,2
2024-06-15 09:06:37.415671+00:00,INFO,order-service,201,241,58.32.173.6,0,0
2024-06-15 09:06:37.446441+00:00,ERROR,payment-service,503,305,200.208.79.237,1,2
2024-06-15 09:06:37.492304+00:00,ERROR,payment-service,503,123,217.26.47.163,1,2
2024-06-15 09:06:37.573331+00:00,ERROR,payment-service,503,316,179.151.65.50,1,2
2024-06-15 09:06:37.702571+00:00,ERROR,payment-service,503,98,213.215.129.214,1,2
2024-06-15 09:06:37.726101+00:00,ERROR,payment-service,503,221,58.32.173.6,1,2
2024-06-15 09:06:37.782089+00:00,INFO,gateway,200,271,72.79.110.246,0,0
2024-06-15 09:06:37.802219+00:00,ERROR,user-service,500,150,189.31.160.15,1,2
2024-06-15 09:06:37.968121+00:00,INFO,order-service,304,111,53.215.199.232,0,0
2024-06-15 09:06:38.087088+00:00,WARN,inventory-service,302,173,104.124.156.170,0,1
2024-06-15 09:06:38.213134+00:00,INFO,auth-service,201,321,109.210.239.222,0,0
2024-06-15 09:06:38.261990+00:00,ERROR,payment-service,503,244,167.35.20.194,1,2
2024-06-15 09:06:38.635019+00:00,INFO,inventory-service,200,102,49.43.123.185,0,0
2024-06-15 09:06:38.672212+00:00,ERROR,payment-service,503,358,109.141.22.1,1,2
2024-06-15 09:06:38.750193+00:00,ERROR,payment-service,503,164,217.26.47.163,1,2
2024-06-15 09:06:38.935617+00:00,WARN,gateway,302,229,57.139.223.125,0,1
2024-06-15 09:06:39.129609+00:00,ERROR,payment-service,503,272,67.104.160.62,1,2
2024-06-15 09:06:39.141531+00:00,ERROR,payment-service,503,267,71.125.114.36,1,2
2024-06-15 09:06:39.164052+00:00,ERROR,payment-service,503,172,72.79.110.246,1,2
2024-06-15 09:06:39.172199+00:00,INFO,order-service,201,242,60.196.78.181,0,0
2024-06-15 09:06:39.189951+00:00,INFO,gateway,201,236,142.150.185.148,0,0
2024-06-15 09:06:39.382603+00:00,ERROR,payment-service,503,216,105.250.123.177,1,2
2024-06-15 09:06:39.559946+00:00,INFO,inventory-service,200,357,70.171.163.229,0,0
2024-06-15 09:06:39.614289+00:00,ERROR,payment-service,503,150,179.249.79.49,1,2
2024-06-15 09:06:39.684642+00:00,INFO,notification-service,200,129,109.93.142.119,0,0
2024-06-15 09:06:39.760428+00:00,INFO,inventory-service,200,245,187.27.50.16,0,0
2024-06-15 09:06:39.847504+00:00,ERROR,payment-service,503,247,76.111.29.149,1,2
2024-06-15 09:06:39.999275+00:00,ERROR,payment-service,503,265,162.99.196.127,1,2
2024-06-15 09:06:40.051944+00:00,INFO,inventory-service,200,115,221.50.25.167,0,0
2024-06-15 09:06:40.260945+00:00,WARN,inventory-service,200,253,18.169.160.170,0,1
2024-06-15 09:06:40.308096+00:00,INFO,user-service,201,62,201.242.208.49,0,0
2024-06-15 09:06:40.384640+00:00,ERROR,payment-service,503,177,106.12.91.189,1,2
2024-06-15 09:06:40.464301+00:00,ERROR,payment-service,503,63,19.30.117.18,1,2
2024-06-15 09:06:40.762115+00:00,ERROR,payment-service,503,138,80.192.203.242,1,2
2024-06-15 09:06:40.762929+00:00,ERROR,payment-service,503,314,179.151.65.50,1,2
2024-06-15 09:06:40.763858+00:00,ERROR,payment-service,503,128,55.32.212.105,1,2
2024-06-15 09:06:40.766141+00:00,INFO,inventory-service,200,1,51.214.112.115,0,0
2024-06-15 09:06:40.882273+00:00,ERROR,payment-service,503,241,57.70.252.24,1,2
2024-06-15 09:06:40.918072+00:00,ERROR,payment-service,503,58,141.228.81.191,1,2
2024-06-15 09:06:40.936360+00:00,ERROR,payment-service,503,86,211.116.114.7,1,2
2024-06-15 09:06:41.012889+00:00,INFO,order-service,201,160,218.37.233.107,0,0
2024-06-15 09:06:41.035057+00:00,INFO,user-service,201,101,207.81.216.88,0,0
2024-06-15 09:06:41.146220+00:00,ERROR,payment-service,503,202,80.209.167.104,1,2
2024-06-15 09:06:41.286437+00:00,ERROR,payment-service,503,193,108.250.54.111,1,2
2024-06-15 09:06:41.293787+00:00,ERROR,payment-service,503,120,108.194.89.158,1,2
2024-06-15 09:06:41.384963+00:00,INFO,inventory-service,200,216,221.50.25.167,0,0
2024-06-15 09:06:41.457832+00:00,ERROR,payment-service,503,62,113.39.146.61,1,2
2024-06-15 09:06:41.716002+00:00,INFO,gateway,200,376,211.116.114.7,0,0
2024-06-15 09:06:41.767360+00:00,INFO,inventory-service,200,304,165.204.169.241,0,0
