timestamp,log_level,service_name,endpoint,response_time_ms,status_code,user_id,ip_address,request_id,region,environment
2024-06-15T09:08:19.891443+00:00,INFO,payment-service,/api/v1/payments/refund,106,200,ff10e5d8,59.148.40.219,38337a27-7caa-4083-b30d-f14243320da2,us-east-1,production
2024-06-15T09:08:19.962349+00:00,INFO,notification-service,/api/v1/notifications/send,46,304,5f94a952,125.246.109.222,f6677f46-519d-4120-8daf-238a9f2593db,eu-west-1,production
2024-06-15T09:08:20.128531+00:00,INFO,gateway,/api/v1/status,275,200,ee976c0e,100.214.112.125,5459e4d7-9b00-45f0-8851-344c99fc23d5,eu-west-1,production
2024-06-15T09:08:20.140387+00:00,INFO,order-service,/api/v1/orders/6219/status,146,201,ceb1c02d,13.244.80.15,0dfa7943-3710-4962-84e0-b43d4c9654e8,us-east-1,production
2024-06-15T09:08:20.223694+00:00,WARN,gateway,/health,110,503,50cb46a6,113.39.146.61,8dfc1463-bc6c-4a7d-8c03-c81ee4b299f3,us-west-2,production
2024-06-15T09:08:20.324220+00:00,INFO,auth-service,/api/v1/logout,30,200,2299cc51,18.169.160.170,04be74fe-0806-4319-b791-6b9b6df0b305,us-east-1,production
2024-06-15T09:08:20.353924+00:00,INFO,notification-service,/api/v1/notifications/send,120,200,d9e696ba,120.65.13.233,336398a3-7b92-4297-8df0-87072a0fa598,us-west-2,production
2024-06-15T09:08:20.378927+00:00,INFO,inventory-service,/api/v1/products,110,304,bddee68f,156.58.83.247,6dfdeb68-393c-4441-af33-5e6a0a69b598,eu-west-1,production
2024-06-15T09:08:20.811655+00:00,INFO,order-service,/api/v1/orders,88,304,d1a25e01,187.27.50.16,cc993e5a-b4e9-4fa4-9ab8-7ab5934a1923,us-east-1,production
2024-06-15T09:08:20.890524+00:00,INFO,notification-service,/api/v1/notifications/send,113,201,459557ff,67.104.160.62,6c0395e9-7a1c-4b7d-94f0-b18b28a230e7,us-east-1,production
2024-06-15T09:08:21.085687+00:00,ERROR,user-service,/api/v1/users/7080,57,503,39cafd07,207.100.186.111,e89be521-f8d6-4ff3-8ab0-27e4ff691236,us-east-1,production
2024-06-15T09:08:21.168153+00:00,INFO,auth-service,/api/v1/refresh-token,212,200,678af95c,96.82.0.154,bd67c55a-861a-48b9-a3ce-a9c015fa90b2,us-east-1,production
2024-06-15T09:08:21.293629+00:00,INFO,auth-service,/api/v1/refresh-token,202,200,20e90c7e,118.63.193.21,4d6b4a27-0f32-4a45-8150-9bd5eab5e53b,eu-west-1,production
2024-06-15T09:08:21.498277+00:00,INFO,payment-service,/api/v1/payments/refund,225,200,eb615933,193.120.158.58,b82b3878-32a4-450a-ae14-5793d469f3f3,eu-west-1,production
2024-06-15T09:08:21.702380+00:00,INFO,inventory-service,/api/v1/products/5401/stock,24,304,3d1f0fbc,176.135.250.65,95ed3658-0760-480e-99dd-a0ed86298f6e,us-west-2,production
2024-06-15T09:08:21.804982+00:00,INFO,notification-service,/api/v1/notifications/send,270,201,feeff85e,193.126.141.197,36ef7a29-848b-4ba1-996f-a44fa2a83622,eu-west-1,production
2024-06-15T09:08:21.975474+00:00,INFO,user-service,/api/v1/users/search,131,304,47184477,118.63.193.21,2ff151b8-aee5-48aa-9b79-5ee838490473,eu-west-1,production
2024-06-15T09:08:22.181069+00:00,INFO,inventory-service,/api/v1/products,46,200,95629539,9.161.205.69,a98a68b0-67ec-46fe-9763-b993fb97814d,us-east-1,production
2024-06-15T09:08:22.206564+00:00,INFO,gateway,/api/v1/status,62,304,bf71fb98,55.232.167.87,417cd30f-73eb-465f-b07f-f69439fdc130,eu-west-1,production
2024-06-15T09:08:22.256829+00:00,INFO,inventory-service,/api/v1/products,135,200,b21a7aca,84.28.117.211,71cd22e2-4a9e-47bc-9879-d545afb37610,eu-west-1,production
2024-06-15T09:08:22.276326+00:00,WARN,gateway,/health,45,503,20ab185a,53.215.199.232,af6c5570-7d71-49d4-ac11-3e6fa24cb458,us-east-1,production
2024-06-15T09:08:22.774980+00:00,INFO,gateway,/health,37,200,0002c813,172.191.224.231,df48bb33-2fa1-45b3-853f-eb7c5b32f13f,us-west-2,production
2024-06-15T09:08:23.301141+00:00,WARN,payment-service,/api/v1/payments/refund,163,429,2834de6e,193.120.158.58,831f0b5a-1b34-4d94-8317-4f251f4fe590,us-east-1,production
2024-06-15T09:08:23.306454+00:00,INFO,order-service,/api/v1/orders,99,200,329e03c5,9.161.205.69,1a80ff76-7d2e-4632-b2ee-c73f60de5c2a,us-west-2,production
2024-06-15T09:08:23.309520+00:00,INFO,notification-service,/api/v1/notifications/send,105,200,e0cdcc34,195.194.142.193,92a566a5-9751-49b7-a4c0-0b852ddaed11,us-west-2,production
2024-06-15T09:08:23.381993+00:00,INFO,payment-service,/api/v1/payments/charge,95,200,30a06b41,198.10.194.123,7e7beadb-00e9-423d-8c6f-68e0f0e921be,us-west-2,production
2024-06-15T09:08:23.466321+00:00,INFO,inventory-service,/api/v1/products,190,200,ad4fcb6d,195.194.142.193,828dbfde-7ff3-4604-bfde-766169c8db77,eu-west-1,production
2024-06-15T09:08:23.503363+00:00,INFO,notification-service,/api/v1/notifications/send,85,200,b9c41740,221.243.230.67,678220bb-264a-4977-b36f-7b8bd387bfd4,us-east-1,production
2024-06-15T09:08:23.758636+00:00,INFO,gateway,/health,85,304,5f94a952,108.194.89.158,4d346eb9-901f-4507-9d81-98bff4029f6b,us-west-2,production
2024-06-15T09:08:23.914659+00:00,INFO,user-service,/api/v1/users/9004,275,304,77b26b43,28.79.139.73,017a1df3-5d08-4fe5-88b4-63f18ee38b90,eu-west-1,production
2024-06-15T09:08:24.084987+00:00,ERROR,notification-service,/api/v1/notifications/send,71,400,d466258d,17.197.195.153,60a5b93a-32fb-44d7-8d42-5b2af5a0a66e,us-east-1,production
2024-06-15T09:08:24.359804+00:00,INFO,user-service,/api/v1/users/2670,51,200,04c15e48,109.93.142.119,ad4b33ec-da09-4401-8882-952b4935a0cb,us-east-1,production
2024-06-15T09:08:24.377806+00:00,INFO,auth-service,/api/v1/logout,135,200,d6e5af76,136.216.108.238,5c425a06-ae6e-4ae2-8db0-a8fbc8847b5a,eu-west-1,production
2024-06-15T09:08:24.539356+00:00,INFO,user-service,/api/v1/users/search,99,200,a13822f6,46.138.247.120,99fdb3dc-d3be-4845-9ed8-da56f593b608,us-east-1,production
2024-06-15T09:08:24.687052+00:00,INFO,auth-service,/api/v1/refresh-token,144,304,49e1f8b1,55.181.132.88,820d7edd-8d27-4c6d-ae32-e950b3db3ab8,us-east-1,production
2024-06-15T09:08:24.697595+00:00,INFO,gateway,/api/v1/status,197,200,b4653440,221.50.25.167,85f940ae-fd1b-46ac-b668-6818ed14fd87,us-west-2,production
2024-06-15T09:08:24.786435+00:00,INFO,inventory-service,/api/v1/products/9506/stock,126,304,d251f005,125.35.64.33,748bca49-558e-4cef-a285-7bf778607340,us-west-2,production
2024-06-15T09:08:24.805389+00:00,INFO,gateway,/health,149,200,bot-scanner,193.120.158.58,ca54e6ed-e3ad-4fb5-8258-74ac11e4e5ae,eu-west-1,production
2024-06-15T09:08:24.806626+00:00,INFO,payment-service,/api/v1/payments/refund,205,304,d429b6f6,104.173.55.64,2f9ec1ac-2199-4e80-a240-3a3e459849d8,eu-west-1,production
2024-06-15T09:08:24.917693+00:00,INFO,user-service,/api/v1/users/search,155,200,bot-scanner,177.2.54.200,878b71a9-e82b-4383-b278-2a253cfd3ed7,us-west-2,production
2024-06-15T09:08:25.319655+00:00,WARN,notification-service,/api/v1/notifications/send,99,429,5f94a952,109.112.90.206,79c42819-3347-49eb-94c9-5b8a50ddf3c5,us-east-1,production
2024-06-15T09:08:25.682816+00:00,INFO,order-service,/api/v1/orders,207,201,c6d18257,125.35.64.33,fbe3f5cb-97c8-4f9f-9b2c-23b81bd69a8e,us-west-2,production
2024-06-15T09:08:25.716775+00:00,WARN,user-service,/api/v1/users/8202,166,200,95af7af2,109.16.15.24,557da354-e325-4f0d-b1bf-33c362dc1bb4,us-west-2,production
2024-06-15T09:08:25.729559+00:00,WARN,user-service,/api/v1/users/4349,248,200,19b48b88,167.35.20.194,5a3d3fe8-799c-4034-8c92-217764b07f2a,us-east-1,production
2024-06-15T09:08:25.805481+00:00,INFO,notification-service,/api/v1/notifications/send,222,200,e5be32bc,50.35.23.170,27584080-d5a7-43f0-8b74-e20142d56e37,eu-west-1,production
2024-06-15T09:08:25.947416+00:00,INFO,inventory-service,/api/v1/products/9063/stock,99,304,8cbbf81c,105.250.123.177,e0c5a246-2d09-47b5-8ccb-fcb20be77252,eu-west-1,production
2024-06-15T09:08:26.188894+00:00,INFO,order-service,/api/v1/orders/4591/status,143,200,e2b6ab93,211.116.114.7,3da7f64c-c205-4e97-b699-b1d26d6068fd,us-west-2,production
2024-06-15T09:08:26.288231+00:00,INFO,gateway,/health,128,201,bot-scanner,5.47.150.57,1307e0b6-6850-4b32-80d3-b62617e5bb32,us-west-2,production
2024-06-15T09:08:26.721850+00:00,INFO,order-service,/api/v1/orders/1997/status,24,201,95af7af2,139.67.242.63,b6228f1e-7a3b-4a90-8085-dfd37ccee4af,us-east-1,production
2024-06-15T09:08:26.819779+00:00,INFO,auth-service,/api/v1/refresh-token,69,200,b10b37b1,165.234.73.68,1abba281-10e0-4c8b-af7b-03a6fa572041,us-west-2,production
2024-06-15T09:08:26.994425+00:00,INFO,notification-service,/api/v1/notifications/send,273,201,8b0d98b2,9.169.36.132,8f7996b3-8ce7-41ab-946b-edf0e7dfea60,us-west-2,production
2024-06-15T09:08:27.188427+00:00,INFO,notification-service,/api/v1/notifications/send,67,304,50cb46a6,175.36.87.137,6703623e-27bd-4f07-bedf-e712fdf9c20d,us-east-1,production
2024-06-15T09:08:27.255881+00:00,INFO,order-service,/api/v1/orders,100,304,5f3f707b,113.39.146.61,629c98d6-2447-4929-aa75-e31e996588c2,us-east-1,production
2024-06-15T09:08:27.255897+00:00,INFO,user-service,/api/v1/users/search,106,201,e5e5542c,112.80.232.1,6d612f25-e825-4813-9c6e-c479f33696e3,us-east-1,production
2024-06-15T09:08:27.382566+00:00,ERROR,gateway,/api/v1/status,119,500,6cac407c,17.197.195.153,42de666b-9cb9-4b8e-a7fa-312bc8ebddfd,us-west-2,production
2024-06-15T09:08:27.417931+00:00,INFO,order-service,/api/v1/orders,108,200,b9c41740,59.148.40.219,7cdc8054-c55f-4984-a142-121c51cc382a,us-east-1,production
2024-06-15T09:08:27.500115+00:00,INFO,inventory-service,/api/v1/products,254,200,83944376,95.75.220.33,d5060b52-b8bc-4896-bfb1-c3fa320c4c2d,eu-west-1,production
2024-06-15T09:08:27.505840+00:00,INFO,notification-service,/api/v1/notifications/send,72,201,30a06b41,83.250.9.29,fbe70372-f2c2-47df-94e9-19466c24ec34,eu-west-1,production
2024-06-15T09:08:27.519072+00:00,WARN,user-service,/api/v1/users/search,1,200,94fbe0fa,104.173.55.64,25548b4d-f76f-498a-82e4-8b6e628242d1,us-east-1,production
2024-06-15T09:08:27.554143+00:00,INFO,inventory-service,/api/v1/products,139,200,99f0a2f2,76.111.29.149,5a96099f-092d-43da-84d6-971db70edf69,eu-west-1,production
2024-06-15T09:08:27.561081+00:00,INFO,order-service,/api/v1/orders,161,200,e81bcddf,72.79.110.246,e82d3763-3d59-4009-97b7-f51e23920dc5,us-east-1,production
2024-06-15T09:08:27.574048+00:00,ERROR,notification-service,/api/v1/notifications/send,185,500,a394bd49,80.55.13.238,29914166-2cdd-43a8-9b35-b16b62e6d9cb,us-west-2,production
2024-06-15T09:08:27.580774+00:00,INFO,gateway,/api/v1/status,258,200,859e24a1,118.63.193.21,0a4fb74b-00c3-481f-ad38-a90d8ec594a2,eu-west-1,production
2024-06-15T09:08:27.721969+00:00,INFO,order-service,/api/v1/orders/4976/status,91,200,492b8120,91.107.136.180,0e2697c6-5574-4b43-a1d6-429c3755baa8,eu-west-1,production
2024-06-15T09:08:27.873364+00:00,INFO,auth-service,/api/v1/logout,1,304,4ba22e57,142.150.185.148,c8db9032-b8c1-44bb-8f67-bf3f96d684fb,us-east-1,production
2024-06-15T09:08:27.874473+00:00,INFO,inventory-service,/api/v1/products,81,200,ce11d47f,169.98.204.85,07cb8cee-edf0-4e8c-9556-b6d15f6ed11e,us-west-2,production
2024-06-15T09:08:28.135598+00:00,INFO,auth-service,/api/v1/login,49,200,anonymous,196.172.52.24,813202d1-9cd4-4aa7-9af6-032903dc3966,eu-west-1,production
2024-06-15T09:08:28.387676+00:00,INFO,order-service,/api/v1/orders/6878/status,171,201,3941a738,95.75.220.33,245799ce-dd2e-4aa2-a0ba-4413955c3ee8,us-west-2,production
2024-06-15T09:08:28.634107+00:00,INFO,notification-service,/api/v1/notifications/send,163,201,93df1eb2,56.119.13.144,1eb124e2-600b-403f-a59d-df8ab9586b4d,eu-west-1,production
2024-06-15T09:08:28.660365+00:00,INFO,inventory-service,/api/v1/products,165,200,ec8582df,166.153.234.81,328ac221-be6e-45c0-8a63-d67aff991510,us-east-1,production
2024-06-15T09:08:28.670728+00:00,INFO,payment-service,/api/v1/payments/charge,137,200,d251f005,84.28.117.211,a1d44f39-9d27-418f-94c1-938955a61ac8,us-east-1,production
2024-06-15T09:08:28.698003+00:00,INFO,notification-service,/api/v1/notifications/send,111,200,29c52065,59.148.40.219,24120954-79c8-47be-888c-4aaf72988216,us-west-2,production
2024-06-15T09:08:28.815070+00:00,INFO,inventory-service,/api/v1/products/1368/stock,85,200,16cf7620,140.154.4.171,a27121aa-076e-407b-8cda-098910a629c2,us-east-1,production
2024-06-15T09:08:28.832819+00:00,INFO,gateway,/api/v1/status,148,201,a4a650a1,156.58.83.247,ee66729c-1356-4b09-a454-ee81e1c8a29a,eu-west-1,production
2024-06-15T09:08:28.881929+00:00,WARN,notification-service,/api/v1/notifications/send,177,200,anonymous,174.207.84.216,875a6450-4955-48cb-b219-7608da16139f,us-east-1,production
2024-06-15T09:08:28.935726+00:00,INFO,gateway,/health,99,201,125c2f01,200.208.79.237,b5965f11-ac23-4cf5-adcf-5d5174198c8c,us-west-2,production
2024-06-15T09:08:28.945535+00:00,INFO,user-service,/api/v1/users/search,77,200,a394bd49,131.41.95.18,4f810a83-04c4-4e91-a5f0-752d21d03aa4,us-west-2,production
2024-06-15T09:08:28.959339+00:00,INFO,user-service,/api/v1/users/5117,137,200,c0c7012c,167.35.20.194,d05c53dd-1960-4f00-895c-45ddad844325,eu-west-1,production
2024-06-15T09:08:28.986732+00:00,WARN,gateway,/health,104,429,36682d95,8.59.133.46,8b5979b3-4704-4300-ac02-4f99c53b334c,eu-west-1,production
2024-06-15T09:08:29.018539+00:00,WARN,notification-service,/api/v1/notifications/send,209,429,ceb1c02d,149.188.242.142,1922e6d0-29e3-4764-8ae4-a7e8265a2cb4,eu-west-1,production
2024-06-15T09:08:29.098202+00:00,WARN,auth-service,/api/v1/refresh-token,201,503,8005a67f,218.37.233.107,b93d06ba-fa1c-4e9d-92bd-1db313ccf4da,us-west-2,production
2024-06-15T09:08:29.285509+00:00,INFO,auth-service,/api/v1/login,176,304,e8126de3,193.121.85.105,705074b2-1f58-40b1-9cce-9e4a867a449c,eu-west-1,production
2024-06-15T09:08:29.398973+00:00,INFO,payment-service,/api/v1/payments/refund,141,200,0f9283d9,13.133.194.84,239b15e7-35eb-410e-bd5b-791835a17331,us-west-2,production
2024-06-15T09:08:29.644099+00:00,WARN,order-service,/api/v1/orders/7849/status,183,302,3cac2cbd,9.169.36.132,39d12b53-59aa-4bd7-b13f-4915e371c994,us-west-2,production
2024-06-15T09:08:29.987716+00:00,INFO,payment-service,/api/v1/payments/refund,107,304,a30c7cd5,168.255.202.227,37712fcd-c6ab-4ba4-9f25-96a8534226f1,us-east-1,production
2024-06-15T09:08:30.009558+00:00,INFO,order-service,/api/v1/orders,199,200,8385edef,8.59.133.46,97efc796-0494-42d1-9d30-a1cd9ceea174,us-west-2,production
2024-06-15T09:08:30.088992+00:00,INFO,order-service,/api/v1/orders/1939/status,212,200,8b0d98b2,139.41.70.39,eef12a48-c1d3-4852-8508-0e73bfd1ccda,us-west-2,production
2024-06-15T09:08:30.099531+00:00,INFO,payment-service,/api/v1/payments/refund,130,304,aa167129,21.240.9.192,9033579f-ff3c-4756-bb80-ed930bdbc633,us-east-1,production
2024-06-15T09:08:30.129337+00:00,WARN,order-service,/api/v1/orders/9130/status,114,200,0c4c84ab,218.37.233.107,8cf7efc7-fc30-4745-896e-d488e0cfe9f3,us-west-2,production
2024-06-15T09:08:30.168016+00:00,INFO,user-service,/api/v1/users/1428,156,201,5c9548ec,112.137.165.219,90e583c3-b838-4a7c-bb6f-52b0042acec4,us-west-2,production
2024-06-15T09:08:30.216980+00:00,WARN,auth-service,/api/v1/refresh-token,65,302,66d4118d,218.63.153.130,f9e9b6de-789c-4a06-b4ed-99c8f311c008,us-west-2,production
2024-06-15T09:08:30.414024+00:00,WARN,auth-service,/api/v1/logout,166,302,b50b51b6,50.35.23.170,6aa4050f-a9ef-4705-9051-757d8641b2a6,eu-west-1,production
2024-06-15T09:08:30.473362+00:00,INFO,auth-service,/api/v1/refresh-token,135,200,a8303caa,193.121.85.105,dfe61236-d111-4b73-ba81-eddef6442728,eu-west-1,production
2024-06-15T09:08:30.505526+00:00,WARN,gateway,/api/v1/status,198,429,f68986c3,86.66.134.42,0e9fb606-ee0d-44be-acf4-b5ad48630b1f,us-west-2,production
2024-06-15T09:08:30.520821+00:00,INFO,user-service,/api/v1/users/search,140,200,49e1f8b1,145.21.177.137,ab35dc26-c936-426f-a99b-d7f0558a8aa3,us-west-2,production
2024-06-15T09:08:30.532155+00:00,INFO,gateway,/api/v1/status,129,200,c0c7012c,80.55.13.238,0c0676b7-ed72-4357-aedd-24f10377b71e,us-east-1,production
2024-06-15T09:08:30.581869+00:00,CRITICAL,notification-service,/api/v1/notifications/send,29,502,2eedf7f3,201.242.208.49,356961af-c336-438f-9d5c-f323047ae940,us-east-1,production
2024-06-15T09:08:30.601133+00:00,INFO,order-service,/api/v1/orders/3142/status,184,200,99f0a2f2,18.169.160.170,13226f66-cf39-4d00-a86e-b460bb2c4c72,eu-west-1,production
2024-06-15T09:08:30.750175+00:00,WARN,inventory-service,/api/v1/products/1986/stock,166,503,c3f6e619,83.250.9.29,b2ea730f-bd9f-4aa9-9326-986ba019ab96,us-west-2,production
2024-06-15T09:08:30.788293+00:00,WARN,auth-service,/api/v1/login,128,200,d5a3cbbf,101.13.42.165,b625d164-b462-444e-8063-60562ed067bf,us-west-2,production
2024-06-15T09:08:30.894513+00:00,INFO,notification-service,/api/v1/notifications/send,131,304,3a38179b,13.244.80.15,099cd4ae-8be0-42a8-a2b8-390a58f6dd20,us-east-1,production
2024-06-15T09:08:31.043093+00:00,WARN,auth-service,/api/v1/logout,125,302,88a5d85b,155.107.175.53,03cd7b9b-803c-4c3a-a4c0-3fe54f378920,us-west-2,production
2024-06-15T09:08:31.118317+00:00,INFO,notification-service,/api/v1/notifications/send,131,200,60b793f7,10.240.113.52,f68f984c-3723-4f0f-b325-db0e930a4f02,us-east-1,production
2024-06-15T09:08:31.322194+00:00,INFO,inventory-service,/api/v1/products,192,201,11067cc1,113.39.146.61,aaf5145a-02b1-4a32-816b-0552396b0391,us-east-1,production
2024-06-15T09:08:31.381788+00:00,INFO,user-service,/api/v1/users/6640,192,201,c3f6e619,198.10.194.123,0a47acf4-c92e-4968-badb-9190535b7922,eu-west-1,production
2024-06-15T09:08:31.569920+00:00,INFO,order-service,/api/v1/orders,116,200,anonymous,61.142.248.55,6b06fa51-88ed-4a3a-bfa2-e362c5228ce2,eu-west-1,production
2024-06-15T09:08:31.593579+00:00,INFO,auth-service,/api/v1/login,94,200,d7e023a6,72.141.5.133,fa7efd22-f724-4d7c-989b-de4991b2d062,eu-west-1,production
2024-06-15T09:08:31.774802+00:00,INFO,inventory-service,/api/v1/products,153,201,5dcbd08d,31.126.20.159,402ffc5b-dfb2-4968-ad4d-ce8cd2f0c124,eu-west-1,production
2024-06-15T09:08:31.793984+00:00,INFO,gateway,/health,128,200,bot-scanner,64.62.233.35,4254bc38-0a2d-48c2-a0d3-b64ad70b4e4b,eu-west-1,production
2024-06-15T09:08:31.880004+00:00,INFO,order-service,/api/v1/orders/2930/status,91,200,0c4c84ab,193.126.141.197,d37e08a6-6ba5-47ec-8f9e-4d875265c0d7,us-west-2,production
2024-06-15T09:08:32.073049+00:00,CRITICAL,auth-service,/api/v1/login,136,503,cd349d96,96.82.0.154,0c87f00a-5354-4b12-9edb-cabe5e619677,us-west-2,production
2024-06-15T09:08:32.079284+00:00,INFO,order-service,/api/v1/orders/6716/status,169,200,28973a18,213.215.129.214,94388358-fac2-4dda-b7f2-2e98fbd6a2de,us-east-1,production
2024-06-15T09:08:32.217560+00:00,INFO,inventory-service,/api/v1/products,23,201,00135603,169.98.204.85,503a2970-30ed-43a3-9ffe-f3f4eed7a90c,us-west-2,production
2024-06-15T09:08:32.254561+00:00,WARN,payment-service,/api/v1/payments/charge,286,429,d06658fc,108.250.54.111,0fe7f7ad-5027-4b55-940c-de8ae6b2f43a,us-east-1,production
2024-06-15T09:08:32.324356+00:00,INFO,inventory-service,/api/v1/products/7306/stock,223,201,a55989cd,109.93.142.119,95ae08a8-2995-420c-a1a3-47394b3d7dd7,eu-west-1,production
2024-06-15T09:08:32.402859+00:00,INFO,gateway,/api/v1/status,87,200,d429b6f6,112.137.165.219,3b823420-d551-40bd-b4ba-ee9df1627677,us-west-2,production
2024-06-15T09:08:32.612293+00:00,CRITICAL,gateway,/health,30,503,71c9cafa,9.169.36.132,c2701df1-c4e8-4cdc-ac9e-014da0f224f0,us-east-1,production
2024-06-15T09:08:32.802735+00:00,INFO,user-service,/api/v1/users/6406,158,200,e67d3ef3,210.235.179.79,c0b25024-1aa6-4244-9f4f-082bce1b767d,us-west-2,production
2024-06-15T09:08:32.884203+00:00,INFO,gateway,/api/v1/status,176,201,67ec3f25,112.80.232.1,c7b14fa6-4164-4dc5-83d7-5bd0370eb969,eu-west-1,production
2024-06-15T09:08:32.928476+00:00,INFO,order-service,/api/v1/orders/4941/status,53,304,5ca2a853,221.243.230.67,dbde7fc4-c476-411a-a866-d040145d352a,us-east-1,production
2024-06-15T09:08:33.114526+00:00,INFO,gateway,/api/v1/status,260,201,cac7767e,218.63.153.130,8dc89faf-2e9c-4576-9302-1a568504797d,us-west-2,production
2024-06-15T09:08:33.124568+00:00,INFO,inventory-service,/api/v1/products,115,201,7697f7d7,177.76.18.214,96374641-8a15-4147-92c3-90faf5f36bbc,eu-west-1,production
2024-06-15T09:08:33.174990+00:00,INFO,order-service,/api/v1/orders/6136/status,105,200,0002c813,168.255.202.227,1989f721-1d97-406d-b527-24b255ef3a3a,us-east-1,production
2024-06-15T09:08:33.215010+00:00,INFO,auth-service,/api/v1/refresh-token,86,200,anonymous,13.244.80.15,e8003d4e-b0ac-4201-ad7f-c5cba0bdc6d4,us-east-1,production
2024-06-15T09:08:33.320097+00:00,WARN,notification-service,/api/v1/notifications/send,196,200,bb66463d,185.58.136.197,cb594d1e-47b4-40b9-85de-4695c322c952,us-east-1,production
2024-06-15T09:08:33.391406+00:00,INFO,gateway,/health,198,200,b2af0afc,210.235.179.79,b12c6ff1-510d-4a08-b5ec-b4e821dc5c13,us-east-1,production
2024-06-15T09:08:33.557912+00:00,WARN,user-service,/api/v1/users/search,68,503,aa167129,207.81.216.88,43486aea-d5b5-4cfc-a7fd-4a574c17c9d1,us-west-2,production
2024-06-15T09:08:33.641025+00:00,INFO,payment-service,/api/v1/payments/charge,127,200,de3f7a5d,108.250.54.111,e69a9a56-cdcb-4c53-9310-9592b4321942,us-west-2,production
2024-06-15T09:08:33.945310+00:00,ERROR,order-service,/api/v1/orders/4690/status,165,400,3cac2cbd,25.49.220.91,10f20146-2bba-4edf-b6e5-626f663499d9,eu-west-1,production
2024-06-15T09:08:34.049384+00:00,INFO,notification-service,/api/v1/notifications/send,235,200,2eedf7f3,9.161.205.69,4fb61e3c-45d3-4ca5-b29f-0a95fdf4cd85,us-west-2,production
2024-06-15T09:08:34.316116+00:00,CRITICAL,order-service,/api/v1/orders,10,500,dc6612c5,172.191.224.231,b7e69eec-75be-46e0-bf20-5d41a06ea286,us-east-1,production
2024-06-15T09:08:34.694398+00:00,WARN,order-service,/api/v1/orders,85,302,a4b466b3,101.13.42.165,060f488c-cd94-441a-91db-b3c1f032d15a,us-east-1,production
2024-06-15T09:08:34.893499+00:00,INFO,auth-service,/api/v1/refresh-token,111,201,93df1eb2,83.250.9.29,11f6e89f-d7f5-43f4-bfd1-bf9279bd3b61,eu-west-1,production
2024-06-15T09:08:34.947127+00:00,WARN,gateway,/health,1,503,5c9548ec,109.16.15.24,584be026-0ea7-41b3-9367-a6f646b6abda,us-east-1,production
2024-06-15T09:08:34.963272+00:00,INFO,payment-service,/api/v1/payments/refund,132,304,46f92cb1,211.116.114.7,661ab16e-b1e4-4402-aa6e-200bc15a8e19,us-east-1,production
2024-06-15T09:08:35.171480+00:00,ERROR,notification-service,/api/v1/notifications/send,175,500,9847f661,221.50.25.167,2df9ec3c-01aa-473a-bfca-d2b9bcb14c38,us-west-2,production
2024-06-15T09:08:35.192473+00:00,INFO,gateway,/api/v1/status,110,304,43ffbee4,110.189.35.130,522ef2c9-5b70-46e8-b1b0-cba6be652b4c,us-west-2,production
2024-06-15T09:08:35.336959+00:00,WARN,user-service,/api/v1/users/2358,142,429,d0fb8e1f,117.186.83.95,14bc19d4-9f78-444f-8140-53768fa3105f,us-west-2,production
2024-06-15T09:08:35.423926+00:00,WARN,inventory-service,/api/v1/products/1952/stock,103,429,8b0d98b2,80.209.167.104,818ccc46-8af9-4798-a2ae-96aa949cf003,eu-west-1,production
2024-06-15T09:08:35.447630+00:00,CRITICAL,gateway,/api/v1/status,150,503,99f0a2f2,72.35.142.90,6d7f1a01-df39-4b31-9a9f-3987907a6a51,us-west-2,production
2024-06-15T09:08:35.455354+00:00,INFO,inventory-service,/api/v1/products/7160/stock,200,201,bot-scanner,28.79.139.73,6a4cbb13-3c36-40e4-90e3-836868d552dc,us-west-2,production
2024-06-15T09:08:35.538868+00:00,INFO,payment-service,/api/v1/payments/charge,39,200,anonymous,72.141.5.133,80761be6-67b9-4df9-bd3c-2dcb38325a79,eu-west-1,production
2024-06-15T09:08:35.633582+00:00,INFO,user-service,/api/v1/users/search,20,201,ae946b36,140.154.4.171,aa06a68a-8d01-4809-b245-2f9e9d19d4e7,eu-west-1,production
2024-06-15T09:08:35.661620+00:00,INFO,inventory-service,/api/v1/products,165,200,67ec3f25,57.70.252.24,55284f4d-5e96-4bf5-a08e-d72ece531d9d,us-east-1,production
2024-06-15T09:08:35.676361+00:00,ERROR,order-service,/api/v1/orders,164,400,2065bdc7,175.36.87.137,5be6c424-eb41-4569-915b-aab9f3850655,us-west-2,production
2024-06-15T09:08:35.697003+00:00,INFO,order-service,/api/v1/orders,213,304,ceb1c02d,177.76.18.214,94c18f74-2bec-4381-b8c9-4ebf9d002234,us-east-1,production
2024-06-15T09:08:35.716509+00:00,INFO,user-service,/api/v1/users/search,166,200,e81bcddf,76.111.29.149,28d89ff9-dfb9-46da-8a68-eb218f011c6f,us-east-1,production
2024-06-15T09:08:35.824213+00:00,INFO,notification-service,/api/v1/notifications/send,180,200,3087f8ed,218.37.233.107,a9538d36-0576-467b-ac47-bff9bd4da635,us-east-1,production
2024-06-15T09:08:35.876446+00:00,INFO,auth-service,/api/v1/logout,94,304,691b2950,21.240.9.192,4b879296-004b-4854-a894-964429e61560,us-west-2,production
2024-06-15T09:08:36.064548+00:00,INFO,inventory-service,/api/v1/products/8278/stock,207,200,anonymous,193.121.85.105,2264d169-412d-43e1-8808-0be2061fc073,eu-west-1,production
